DATASET	N_CONFS	ISOMERIC_SMILES	NONISOMERIC_SMILES
spice-des-monomers	50	CCC#N	CCC#N
spice-des-monomers	50	CC(=C(C)C)C	CC(=C(C)C)C
spice-des-monomers	50	C(CS)C(=O)O	C(CS)C(=O)O
spice-des-monomers	50	c1cc(ccc1Br)Br	c1cc(ccc1Br)Br
spice-des-monomers	50	C(=O)[O-]	C(=O)[O-]
spice-des-monomers	50	CCCC(F)(F)F	CCCC(F)(F)F
spice-des-monomers	50	CC(=O)N	CC(=O)N
spice-des-monomers	50	CCOC=O	CCOC=O
spice-des-monomers	50	CNC(=O)COC=O	CNC(=O)COC=O
spice-des-monomers	50	CC#CC	CC#CC
spice-des-monomers	50	C#C	C#C
spice-des-monomers	50	CCNC(=[NH2+])N	CCNC(=[NH2+])N
spice-des-monomers	50	CNCCOC	CNCCOC
spice-des-monomers	50	CCN(CC)C(=O)C	CCN(CC)C(=O)C
spice-des-monomers	50	CC(Br)Br	CC(Br)Br
spice-des-monomers	50	CC(=O)NC	CC(=O)NC
spice-des-monomers	50	c1ccncc1	c1ccncc1
spice-des-monomers	50	CCC1=CN=CN1	CCC1=CN=CN1
spice-des-monomers	50	c1ccc(cc1)F	c1ccc(cc1)F
spice-des-monomers	50	CCCSC	CCCSC
spice-des-monomers	50	c1ccc2c(c1)C=CN2	c1ccc2c(c1)C=CN2
spice-des-monomers	50	CCC1=CNc2c1cccc2	CCC1=CNc2c1cccc2
spice-des-monomers	50	CCCOC	CCCOC
spice-des-monomers	50	COCCSC	COCCSC
spice-des-monomers	50	c1cc(cc(c1)Cl)Cl	c1cc(cc(c1)Cl)Cl
spice-des-monomers	50	COCCO	COCCO
spice-des-monomers	50	c1(c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)Cl	c1(c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)Cl
spice-des-monomers	50	CSCSC	CSCSC
spice-des-monomers	50	CCCCl	CCCCl
spice-des-monomers	50	CCCCC	CCCCC
spice-des-monomers	50	COCCCN	COCCCN
spice-des-monomers	50	c1ccccc1	c1ccccc1
spice-des-monomers	50	CCSCC	CCSCC
spice-des-monomers	50	COCC(=O)O	COCC(=O)O
spice-des-monomers	50	CSCCOC=O	CSCCOC=O
spice-des-monomers	50	CC=C(C)C	CC=C(C)C
spice-des-monomers	50	CNCC(=O)O	CNCC(=O)O
spice-des-monomers	50	CSCCCS	CSCCCS
spice-des-monomers	50	CNC=O	CNC=O
spice-des-monomers	50	Cc1ccc(cc1)O	Cc1ccc(cc1)O
spice-des-monomers	50	CNCSC	CNCSC
spice-des-monomers	50	CCC(=O)NCC	CCC(=O)NCC
spice-des-monomers	50	CNCCS	CNCCS
spice-des-monomers	50	C(CNC=O)C(=O)O	C(CNC=O)C(=O)O
spice-des-monomers	50	CS	CS
spice-des-monomers	50	CC[NH3+]	CC[NH3+]
spice-des-monomers	50	N	N
spice-des-monomers	50	C(CS)S	C(CS)S
spice-des-monomers	50	CNCCCS	CNCCCS
spice-des-monomers	50	C(C(F)(F)F)F	C(C(F)(F)F)F
spice-des-monomers	50	CC1=CN=CN1	CC1=CN=CN1
spice-des-monomers	50	C(COC=O)N	C(COC=O)N
spice-des-monomers	50	C=O	C=O
spice-des-monomers	50	COCNC=O	COCNC=O
spice-des-monomers	50	C(CN)CS	C(CN)CS
spice-des-monomers	50	OP(=O)(O)O	OP(=O)(O)O
spice-des-monomers	50	C(F)(F)F	C(F)(F)F
spice-des-monomers	50	C(CO)O	C(CO)O
spice-des-monomers	50	C(Br)(Br)Br	C(Br)(Br)Br
spice-des-monomers	50	CCC(=O)[O-]	CCC(=O)[O-]
spice-des-monomers	50	C(=O)N	C(=O)N
spice-des-monomers	50	C(CO)C(=O)N	C(CO)C(=O)N
spice-des-monomers	50	C(C(=O)O)O	C(C(=O)O)O
spice-des-monomers	50	C[NH2+]C	C[NH2+]C
spice-des-monomers	50	C(C(=O)O)S	C(C(=O)O)S
spice-des-monomers	50	C1CSCS1	C1CSCS1
spice-des-monomers	50	CCCC(F)F	CCCC(F)F
spice-des-monomers	50	C(COC=O)NC=O	C(COC=O)NC=O
spice-des-monomers	50	CC	CC
spice-des-monomers	50	CCC(Cl)(Cl)Cl	CCC(Cl)(Cl)Cl
spice-des-monomers	50	CNC(=O)CS	CNC(=O)CS
spice-des-monomers	50	CCC(=O)NC	CCC(=O)NC
spice-des-monomers	50	CCNC(=O)C	CCNC(=O)C
spice-des-monomers	50	CCN(C)C	CCN(C)C
spice-des-monomers	50	CC(C(=O)NC)NC(=O)C	CC(C(=O)NC)NC(=O)C
spice-des-monomers	50	CCCSCSC	CCCSCSC
spice-des-monomers	50	CCCOC=O	CCCOC=O
spice-des-monomers	50	C(CCl)Cl	C(CCl)Cl
spice-des-monomers	50	CC(F)F	CC(F)F
spice-des-monomers	50	c1ccc(cc1)Cl	c1ccc(cc1)Cl
spice-des-monomers	50	c1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl	c1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl
spice-des-monomers	50	CCSCSC	CCSCSC
spice-des-monomers	50	CC(C)(C)C	CC(C)(C)C
spice-des-monomers	50	CCCF	CCCF
spice-des-monomers	50	CCCCCC	CCCCCC
spice-des-monomers	50	COCCCO	COCCCO
spice-des-monomers	50	CCSS	CCSS
spice-des-monomers	50	COCCC(=O)N	COCCC(=O)N
spice-des-monomers	50	CC1=CNC=[NH+]1	CC1=CNC=[NH+]1
spice-des-monomers	50	CNCCC(=O)N	CNCCC(=O)N
spice-des-monomers	50	CSCCCSC	CSCCCSC
spice-des-monomers	50	CCNC	CCNC
spice-des-monomers	50	CO	CO
spice-des-monomers	50	C1CCSCC1	C1CCSCC1
spice-des-monomers	50	CCNC=O	CCNC=O
spice-des-monomers	50	CNCCSC	CNCCSC
spice-des-monomers	50	CSCC(=O)O	CSCC(=O)O
spice-des-monomers	50	C(CNC=O)NC=O	C(CNC=O)NC=O
spice-des-monomers	50	CNC(=O)CCS	CNC(=O)CCS
spice-des-monomers	50	CSC	CSC
spice-des-monomers	40	COP(=O)(O)OP(=O)(O)[O-]	COP(=O)(O)OP(=O)(O)[O-]
spice-des-monomers	50	c1cnccn1	c1cnccn1
spice-des-monomers	50	CC(=O)[O-]	CC(=O)[O-]
spice-des-monomers	50	C(OC=O)S	C(OC=O)S
spice-des-monomers	50	CNCCCSC	CNCCCSC
spice-des-monomers	50	C(C(F)F)F	C(C(F)F)F
spice-des-monomers	50	CNCCCO	CNCCCO
spice-des-monomers	50	C(CS)N	C(CS)N
spice-des-monomers	50	C1CSCSC1	C1CSCSC1
spice-des-monomers	50	COCO	COCO
spice-des-monomers	50	S	S
spice-des-monomers	50	CCC(=C(C)C)C	CCC(=C(C)C)C
spice-des-monomers	50	c1(c(c(c(c(c1F)F)F)F)F)F	c1(c(c(c(c(c1F)F)F)F)F)F
spice-des-monomers	50	C(COC=O)O	C(COC=O)O
spice-des-monomers	50	CSSC	CSSC
spice-des-monomers	50	C(C(=O)N)N	C(C(=O)N)N
spice-des-monomers	50	COCCCOC=O	COCCCOC=O
spice-des-monomers	50	C(CS)C(=O)N	C(CS)C(=O)N
spice-des-monomers	50	C(CO)C(=O)O	C(CO)C(=O)O
spice-des-monomers	50	C1=CN=CN1	C1=CN=CN1
spice-des-monomers	50	CSCN	CSCN
spice-des-monomers	50	C1CCC(C1)O	C1CCC(C1)O
spice-des-monomers	50	CCC(=O)C	CCC(=O)C
spice-des-monomers	50	CCC#CC	CCC#CC
spice-des-monomers	50	CNC(=O)CCOC=O	CNC(=O)CCOC=O
spice-des-monomers	50	C(NC=O)OC=O	C(NC=O)OC=O
spice-des-monomers	50	CC(=O)C	CC(=O)C
spice-des-monomers	50	C1SCSCS1	C1SCSCS1
spice-des-monomers	50	CNC(=O)CC(=O)N	CNC(=O)CC(=O)N
spice-des-monomers	50	CC#C	CC#C
spice-des-monomers	50	CCCSS	CCCSS
spice-des-monomers	50	CCCOCOC	CCCOCOC
spice-des-monomers	50	CC(=O)O	CC(=O)O
spice-des-monomers	50	c1ccc(c(c1)Cl)Cl	c1ccc(c(c1)Cl)Cl
spice-des-monomers	50	CCc1ccccc1	CCc1ccccc1
spice-des-monomers	50	CCCl	CCCl
spice-des-monomers	50	C1=C[NH+]=CN1	C1=C[NH+]=CN1
spice-des-monomers	50	CCC(C)O	CCC(C)O
spice-des-monomers	50	CCCCCl	CCCCCl
spice-des-monomers	50	C(C(Cl)(Cl)Cl)(Cl)Cl	C(C(Cl)(Cl)Cl)(Cl)Cl
spice-des-monomers	50	COCCCOC	COCCCOC
spice-des-monomers	50	CCSSC	CCSSC
spice-des-monomers	50	CCOP(=O)(OC)OC	CCOP(=O)(OC)OC
spice-des-monomers	50	CNCCC(=O)NC	CNCCC(=O)NC
spice-des-monomers	50	[NH4+]	[NH4+]
spice-des-monomers	50	CSCCN	CSCCN
spice-des-monomers	50	CCCC#CC	CCCC#CC
spice-des-monomers	50	CCC=C(C)C	CCC=C(C)C
spice-des-monomers	50	CNCC(=O)N	CNCC(=O)N
spice-des-monomers	50	CC/C=C/C	CCC=CC
spice-des-monomers	50	COC	COC
spice-des-monomers	50	C1CCCC1	C1CCCC1
spice-des-monomers	50	CCC1=CNC=N1	CCC1=CNC=N1
spice-des-monomers	50	CCNCC	CCNCC
spice-des-monomers	50	CNCOC	CNCOC
spice-des-monomers	50	CSCCC(=O)N	CSCCC(=O)N
spice-des-monomers	50	CC=C	CC=C
spice-des-monomers	50	CNC(=O)CN	CNC(=O)CN
spice-des-monomers	50	CCSC	CCSC
spice-des-monomers	50	CNC(=O)CC(=O)O	CNC(=O)CC(=O)O
spice-des-monomers	50	C(=[NH2+])(N)N	C(=[NH2+])(N)N
spice-des-monomers	50	CNCCN	CNCCN
spice-des-monomers	50	C(CF)F	C(CF)F
spice-des-monomers	50	CCF	CCF
spice-des-monomers	50	CNCCCOC	CNCCCOC
spice-des-monomers	50	COCSC	COCSC
spice-des-monomers	50	C(N)OC=O	C(N)OC=O
spice-des-monomers	50	CN(C)C	CN(C)C
spice-des-monomers	50	COCOC	COCOC
spice-des-monomers	50	CC=O	CC=O
spice-des-monomers	50	c1c(c(c(c(c1F)F)F)F)F	c1c(c(c(c(c1F)F)F)F)F
spice-des-monomers	50	C(CS)O	C(CS)O
spice-des-monomers	50	C(C(F)(F)F)(F)(F)F	C(C(F)(F)F)(F)(F)F
spice-des-monomers	50	Cc1ccccc1	Cc1ccccc1
spice-des-monomers	50	C(C(=O)O)N	C(C(=O)O)N
spice-des-monomers	50	C=C	C=C
spice-des-monomers	50	COCCCS	COCCCS
spice-des-monomers	50	C(C(=O)N)O	C(C(=O)N)O
spice-des-monomers	50	C(CCO)CO	C(CCO)CO
spice-des-monomers	50	CSCNC=O	CSCNC=O
spice-des-monomers	50	c1ccc(cc1)O	c1ccc(cc1)O
spice-des-monomers	50	C(COC=O)C(=O)O	C(COC=O)C(=O)O
spice-des-monomers	50	C[NH+](C)C	C[NH+](C)C
spice-des-monomers	50	CSCCCN	CSCCCN
spice-des-monomers	50	C(C(=O)N)OC=O	C(C(=O)N)OC=O
spice-des-monomers	50	C1COCO1	C1COCO1
spice-des-monomers	50	C(C(=O)N)NC=O	C(C(=O)N)NC=O
spice-des-monomers	50	C1COCCO1	C1COCCO1
spice-des-monomers	50	CBr	CBr
spice-des-monomers	50	C(COC=O)CS	C(COC=O)CS
spice-des-monomers	50	CCC(C)C	CCC(C)C
spice-des-monomers	50	CNC(=O)CC(=O)NC	CNC(=O)CC(=O)NC
spice-des-monomers	50	CCC(=O)N(C)CC	CCC(=O)N(C)CC
spice-des-monomers	50	CCCSSC	CCCSSC
spice-des-monomers	50	C(CO)CO	C(CO)CO
spice-des-monomers	50	C(C(Cl)(Cl)Cl)Cl	C(C(Cl)(Cl)Cl)Cl
spice-des-monomers	50	CCC(F)(F)F	CCC(F)(F)F
spice-des-monomers	50	CCCN	CCCN
spice-des-monomers	50	CCC(=O)OC	CCC(=O)OC
spice-des-monomers	50	CCCCF	CCCCF
spice-des-monomers	50	C(Cl)(Cl)Cl	C(Cl)(Cl)Cl
spice-des-monomers	50	CC(F)(F)F	CC(F)(F)F
spice-des-monomers	50	CCSSCC	CCSSCC
spice-des-monomers	50	CNCCC(=O)O	CNCCC(=O)O
spice-des-monomers	50	CCCC#N	CCCC#N
spice-des-monomers	50	CNCC(=O)NC	CNCC(=O)NC
spice-des-monomers	50	CCC=O	CCC=O
spice-des-monomers	50	CCOCC	CCOCC
spice-des-monomers	50	CC(=O)OC	CC(=O)OC
spice-des-monomers	50	CCO	CCO
spice-des-monomers	50	CC1=CNc2c1cccc2	CC1=CNc2c1cccc2
spice-des-monomers	50	CC(=O)NCC(=O)NC	CC(=O)NCC(=O)NC
spice-des-monomers	50	CSCC(=O)N	CSCC(=O)N
spice-des-monomers	50	CNC(=O)CCN	CNC(=O)CCN
spice-des-monomers	50	C(C(=O)N)C(=O)N	C(C(=O)N)C(=O)N
spice-des-monomers	50	CC(Cl)(Cl)Cl	CC(Cl)(Cl)Cl
spice-des-monomers	50	CNCCNC	CNCCNC
spice-des-monomers	50	C1CCSC1	C1CCSC1
spice-des-monomers	50	CCl	CCl
spice-des-monomers	50	CNCCCOC=O	CNCCCOC=O
spice-des-monomers	50	COP(=O)(O)O	COP(=O)(O)O
spice-des-monomers	50	O	O
spice-des-monomers	50	CCN(C)C=O	CCN(C)C=O
spice-des-monomers	50	COCOC=O	COCOC=O
spice-des-monomers	50	c1c(cc(cc1F)F)F	c1c(cc(cc1F)F)F
spice-des-monomers	50	C(C(F)(F)F)(F)F	C(C(F)(F)F)(F)F
spice-des-monomers	50	COCCOC	COCCOC
spice-des-monomers	50	C(CN)C(=O)N	C(CN)C(=O)N
spice-des-monomers	50	C1COCOC1	C1COCOC1
spice-des-monomers	50	COCCCSC	COCCCSC
spice-des-monomers	50	C(CNC=O)CO	C(CNC=O)CO
spice-des-monomers	50	CSCO	CSCO
spice-des-monomers	50	C(=O)O	C(=O)O
spice-des-monomers	50	C1CCOC1	C1CCOC1
spice-des-monomers	50	CSCCS	CSCCS
spice-des-monomers	50	C(CBr)Br	C(CBr)Br
spice-des-monomers	50	CCOC	CCOC
spice-des-monomers	50	C(COC=O)COC=O	C(COC=O)COC=O
spice-des-monomers	50	C1CSSC1	C1CSSC1
spice-des-monomers	50	CSCCCNC=O	CSCCCNC=O
spice-des-monomers	50	C(C(=O)O)OC=O	C(C(=O)O)OC=O
spice-des-monomers	50	CC/C(=C/C)/C	CCC(=CC)C
spice-des-monomers	50	CCC#C	CCC#C
spice-des-monomers	50	C(C(=O)O)NC=O	C(C(=O)O)NC=O
spice-des-monomers	50	COP(=O)(O)OC	COP(=O)(O)OC
spice-des-monomers	50	C1OCOCO1	C1OCOCO1
spice-des-monomers	50	C(CS)CS	C(CS)CS
spice-des-monomers	50	CCC(=O)N	CCC(=O)N
spice-des-monomers	50	C(CN)N	C(CN)N
spice-des-monomers	50	CC(=C)C	CC(=C)C
spice-des-monomers	50	C(CO)COC=O	C(CO)COC=O
spice-des-monomers	50	C(C(Cl)Cl)Cl	C(C(Cl)Cl)Cl
spice-des-monomers	50	CCCN(C)C	CCCN(C)C
spice-des-monomers	50	CC(=O)N(C)C	CC(=O)N(C)C
spice-des-monomers	50	CF	CF
spice-des-monomers	50	CCc1ccc(cc1)O	CCc1ccc(cc1)O
spice-des-monomers	50	CNCCCN	CNCCCN
spice-des-monomers	50	CC#N	CC#N
spice-des-monomers	50	CCCC(Cl)(Cl)Cl	CCCC(Cl)(Cl)Cl
spice-des-monomers	50	C#N	C#N
spice-des-monomers	50	CCC(F)F	CCC(F)F
spice-des-monomers	50	CCCC	CCCC
spice-des-monomers	50	CCOP(=O)([O-])OC	CCOP(=O)([O-])OC
spice-des-monomers	50	COC=O	COC=O
spice-des-monomers	50	CCOC(=O)C	CCOC(=O)C
spice-des-monomers	50	CNC(=O)CNC=O	CNC(=O)CNC=O
spice-des-monomers	50	CNC(=O)CSC	CNC(=O)CSC
spice-des-monomers	50	CCC=C	CCC=C
spice-des-monomers	50	CNC(=O)CCO	CNC(=O)CCO
spice-des-monomers	50	C(C(=O)N)C(=O)O	C(C(=O)N)C(=O)O
spice-des-monomers	50	CCN(CC)C=O	CCN(CC)C=O
spice-des-monomers	50	CNCCNC=O	CNCCNC=O
spice-des-monomers	50	C1=CNC=C1	C1=CNC=C1
spice-des-monomers	50	CCC1=CNC=[NH+]1	CCC1=CNC=[NH+]1
spice-des-monomers	50	CCN	CCN
spice-des-monomers	50	COP(=O)([O-])OC	COP(=O)([O-])OC
spice-des-monomers	50	CNC	CNC
spice-des-monomers	50	CCOCOC	CCOCOC
spice-des-monomers	50	C	C
spice-des-monomers	50	C(Cl)Cl	C(Cl)Cl
spice-des-monomers	50	c1cc(ccc1F)F	c1cc(ccc1F)F
spice-des-monomers	50	C(Br)Br	C(Br)Br
spice-des-monomers	50	CCCNC=O	CCCNC=O
spice-des-monomers	50	COCCOC=O	COCCOC=O
spice-des-monomers	50	C(CN)C(=O)O	C(CN)C(=O)O
spice-des-monomers	50	C1CCNC1	C1CCNC1
spice-des-monomers	50	c1c(cc(cc1Cl)Cl)Cl	c1c(cc(cc1Cl)Cl)Cl
spice-des-monomers	50	COCCN	COCCN
spice-des-monomers	50	CSS	CSS
spice-des-monomers	50	C/C=C/C	CC=CC
spice-des-monomers	50	CSCOC=O	CSCOC=O
spice-des-monomers	50	CSCCSC	CSCCSC
spice-des-monomers	50	CC1CCCC1	CC1CCCC1
spice-des-monomers	50	CNC(=O)CCOC	CNC(=O)CCOC
spice-des-monomers	50	COCC(=O)N	COCC(=O)N
